Date Time, Water Level
2020-04-02 22:42,0.836
2020-04-02 22:43,0.836
2020-04-02 22:44,0.830
2020-04-02 22:45,0.822
2020-04-02 22:46,0.821
2020-04-02 22:47,0.810
2020-04-02 22:48,0.808
2020-04-02 22:49,0.801
2020-04-02 22:50,0.798
2020-04-02 22:51,0.794
2020-04-02 22:52,0.789
2020-04-02 22:53,0.786
2020-04-02 22:54,0.780
2020-04-02 22:55,0.774
2020-04-02 22:56,0.767
2020-04-02 22:57,0.763
2020-04-02 22:58,0.760
2020-04-02 22:59,0.756
2020-04-02 23:00,0.754
2020-04-02 23:01,0.749
2020-04-02 23:02,0.748
2020-04-02 23:03,0.744
2020-04-02 23:04,0.742
2020-04-02 23:05,0.739
2020-04-02 23:06,
2020-04-02 23:07,
2020-04-02 23:08,
2020-04-02 23:09,
2020-04-02 23:10,
2020-04-02 23:11,
2020-04-02 23:12,
2020-04-02 23:13,
2020-04-02 23:14,
2020-04-02 23:15,
2020-04-02 23:16,
2020-04-02 23:17,0.705
2020-04-02 23:18,0.701
2020-04-02 23:19,0.695
2020-04-02 23:20,0.694
2020-04-02 23:21,0.690
2020-04-02 23:22,0.686
2020-04-02 23:23,0.682
2020-04-02 23:24,0.680
2020-04-02 23:25,0.675
2020-04-02 23:26,0.674
2020-04-02 23:27,0.671
2020-04-02 23:28,0.665
2020-04-02 23:29,0.663
2020-04-02 23:30,0.659
2020-04-02 23:31,0.655
2020-04-02 23:32,0.650
2020-04-02 23:33,0.648
2020-04-02 23:34,0.644
2020-04-02 23:35,0.644
2020-04-02 23:36,0.641
2020-04-02 23:37,0.638
2020-04-02 23:38,0.635
2020-04-02 23:39,0.634
2020-04-02 23:40,0.630
2020-04-02 23:41,0.629
2020-04-02 23:42,0.626
2020-04-02 23:43,0.621
2020-04-02 23:44,0.620
2020-04-02 23:45,0.617
2020-04-02 23:46,0.617
2020-04-02 23:47,0.613
2020-04-02 23:48,0.608
2020-04-02 23:49,0.609
2020-04-02 23:50,0.605
2020-04-02 23:51,0.604
2020-04-02 23:52,0.602
2020-04-02 23:53,0.599
2020-04-02 23:54,0.599
2020-04-02 23:55,0.597
2020-04-02 23:56,0.594
2020-04-02 23:57,0.591
2020-04-02 23:58,0.590
2020-04-02 23:59,0.587
2020-04-03 00:00,0.584
2020-04-03 00:01,0.579
2020-04-03 00:02,0.574
2020-04-03 00:03,0.570
2020-04-03 00:04,0.567
2020-04-03 00:05,0.566
2020-04-03 00:06,0.558
2020-04-03 00:07,0.553
2020-04-03 00:08,0.549
2020-04-03 00:09,0.545
2020-04-03 00:10,0.540
2020-04-03 00:11,0.540
2020-04-03 00:12,0.537
2020-04-03 00:13,0.531
2020-04-03 00:14,0.530
2020-04-03 00:15,0.527
2020-04-03 00:16,0.527
2020-04-03 00:17,0.523
2020-04-03 00:18,0.524
2020-04-03 00:19,0.522
2020-04-03 00:20,0.520
2020-04-03 00:21,0.518
2020-04-03 00:22,0.516
2020-04-03 00:23,0.514
2020-04-03 00:24,0.515
2020-04-03 00:25,0.514
2020-04-03 00:26,0.511
2020-04-03 00:27,0.513
2020-04-03 00:28,0.511
2020-04-03 00:29,0.510
2020-04-03 00:30,0.510
2020-04-03 00:31,0.510
2020-04-03 00:32,0.510
2020-04-03 00:33,0.510
2020-04-03 00:34,0.508
2020-04-03 00:35,0.510
2020-04-03 00:36,0.510
2020-04-03 00:37,0.509
2020-04-03 00:38,0.507
2020-04-03 00:39,0.508
2020-04-03 00:40,0.508
2020-04-03 00:41,0.508
2020-04-03 00:42,0.507
2020-04-03 00:43,0.506
2020-04-03 00:44,0.503
2020-04-03 00:45,0.504
2020-04-03 00:46,0.504
2020-04-03 00:47,0.506
2020-04-03 00:48,0.503
2020-04-03 00:49,0.502
2020-04-03 00:50,0.505
2020-04-03 00:51,0.504
2020-04-03 00:52,0.503
2020-04-03 00:53,0.504
2020-04-03 00:54,0.503
2020-04-03 00:55,0.503
2020-04-03 00:56,0.503
2020-04-03 00:57,0.500
2020-04-03 00:58,0.502
2020-04-03 00:59,0.500
2020-04-03 01:00,0.499
2020-04-03 01:01,0.496
2020-04-03 01:02,0.495
2020-04-03 01:03,0.494
2020-04-03 01:04,0.492
2020-04-03 01:05,0.492
2020-04-03 01:06,0.488
2020-04-03 01:07,0.488
2020-04-03 01:08,0.487
2020-04-03 01:09,0.485
2020-04-03 01:10,0.485
2020-04-03 01:11,0.481
2020-04-03 01:12,0.482
2020-04-03 01:13,0.480
2020-04-03 01:14,0.479
2020-04-03 01:15,0.479
2020-04-03 01:16,0.478
2020-04-03 01:17,0.480
2020-04-03 01:18,0.478
2020-04-03 01:19,0.480
2020-04-03 01:20,0.479
2020-04-03 01:21,0.477
2020-04-03 01:22,0.479
2020-04-03 01:23,0.480
2020-04-03 01:24,0.481
2020-04-03 01:25,0.480
2020-04-03 01:26,0.479
2020-04-03 01:27,0.481
2020-04-03 01:28,0.481
2020-04-03 01:29,0.482
2020-04-03 01:30,0.481
2020-04-03 01:31,0.483
2020-04-03 01:32,0.486
2020-04-03 01:33,0.486
2020-04-03 01:34,0.487
2020-04-03 01:35,0.488
2020-04-03 01:36,0.489
2020-04-03 01:37,0.491
2020-04-03 01:38,0.492
2020-04-03 01:39,0.495
2020-04-03 01:40,0.493
2020-04-03 01:41,0.495
2020-04-03 01:42,0.498
2020-04-03 01:43,0.499
2020-04-03 01:44,0.501
2020-04-03 01:45,0.501
2020-04-03 01:46,0.503
2020-04-03 01:47,0.502
2020-04-03 01:48,0.502
2020-04-03 01:49,0.505
2020-04-03 01:50,0.505
2020-04-03 01:51,0.507
2020-04-03 01:52,0.508
2020-04-03 01:53,0.512
2020-04-03 01:54,0.512
2020-04-03 01:55,0.512
2020-04-03 01:56,0.514
2020-04-03 01:57,0.516
2020-04-03 01:58,0.517
2020-04-03 01:59,0.517
2020-04-03 02:00,0.519
2020-04-03 02:01,0.520
2020-04-03 02:02,0.523
2020-04-03 02:03,0.524
2020-04-03 02:04,0.526
2020-04-03 02:05,0.527
2020-04-03 02:06,0.530
2020-04-03 02:07,0.531
2020-04-03 02:08,0.531
2020-04-03 02:09,0.535
2020-04-03 02:10,0.536
2020-04-03 02:11,0.535
2020-04-03 02:12,0.539
2020-04-03 02:13,0.538
2020-04-03 02:14,0.543
2020-04-03 02:15,0.544
2020-04-03 02:16,0.545
2020-04-03 02:17,0.548
2020-04-03 02:18,0.549
2020-04-03 02:19,0.549
2020-04-03 02:20,0.553
2020-04-03 02:21,0.554
2020-04-03 02:22,0.555
2020-04-03 02:23,0.556
2020-04-03 02:24,0.558
2020-04-03 02:25,0.559
2020-04-03 02:26,0.555
2020-04-03 02:27,0.562
2020-04-03 02:28,0.561
2020-04-03 02:29,0.562
2020-04-03 02:30,0.566
2020-04-03 02:31,0.566
2020-04-03 02:32,0.565
2020-04-03 02:33,0.559
2020-04-03 02:34,0.566
2020-04-03 02:35,0.566
2020-04-03 02:36,0.566
2020-04-03 02:37,0.570
2020-04-03 02:38,0.564
2020-04-03 02:39,0.564
2020-04-03 02:40,0.562
2020-04-03 02:41,0.560
2020-04-03 02:42,0.560
2020-04-03 02:43,0.563
2020-04-03 02:44,0.566
2020-04-03 02:45,0.565
2020-04-03 02:46,0.565
2020-04-03 02:47,0.564
2020-04-03 02:48,0.562
2020-04-03 02:49,0.563
2020-04-03 02:50,0.563
2020-04-03 02:51,0.562
2020-04-03 02:52,0.561
2020-04-03 02:53,0.563
2020-04-03 02:54,0.561
2020-04-03 02:55,0.564
2020-04-03 02:56,0.559
2020-04-03 02:57,0.563
2020-04-03 02:58,0.568
2020-04-03 02:59,0.571
2020-04-03 03:00,0.568
2020-04-03 03:01,0.571
2020-04-03 03:02,0.571
2020-04-03 03:03,0.571
2020-04-03 03:04,0.574
2020-04-03 03:05,0.570
2020-04-03 03:06,0.573
2020-04-03 03:07,0.576
2020-04-03 03:08,0.573
2020-04-03 03:09,0.578
2020-04-03 03:10,0.584
2020-04-03 03:11,0.585
2020-04-03 03:12,0.589
2020-04-03 03:13,0.593
2020-04-03 03:14,0.592
2020-04-03 03:15,0.595
2020-04-03 03:16,0.592
2020-04-03 03:17,0.598
2020-04-03 03:18,0.597
2020-04-03 03:19,0.605
2020-04-03 03:20,0.610
2020-04-03 03:21,0.613
2020-04-03 03:22,0.617
2020-04-03 03:23,0.617
2020-04-03 03:24,0.625
2020-04-03 03:25,0.626
2020-04-03 03:26,0.629
2020-04-03 03:27,0.632
2020-04-03 03:28,0.635
2020-04-03 03:29,0.638
2020-04-03 03:30,0.641
2020-04-03 03:31,0.641
2020-04-03 03:32,0.645
2020-04-03 03:33,0.650
2020-04-03 03:34,0.647
2020-04-03 03:35,0.652
2020-04-03 03:36,0.659
2020-04-03 03:37,0.655
2020-04-03 03:38,0.663
2020-04-03 03:39,0.663
2020-04-03 03:40,0.666
2020-04-03 03:41,0.668
2020-04-03 03:42,0.668
2020-04-03 03:43,0.671
2020-04-03 03:44,0.673
2020-04-03 03:45,0.676
2020-04-03 03:46,0.680
2020-04-03 03:47,0.679
2020-04-03 03:48,0.683
2020-04-03 03:49,0.685
2020-04-03 03:50,0.688
2020-04-03 03:51,0.690
2020-04-03 03:52,0.692
2020-04-03 03:53,0.692
2020-04-03 03:54,0.699
2020-04-03 03:55,0.703
2020-04-03 03:56,0.704
2020-04-03 03:57,0.708
2020-04-03 03:58,0.709
2020-04-03 03:59,0.711
2020-04-03 04:00,0.716
2020-04-03 04:01,0.716
2020-04-03 04:02,0.720
2020-04-03 04:03,0.724
2020-04-03 04:04,0.726
2020-04-03 04:05,0.728
2020-04-03 04:06,0.730
2020-04-03 04:07,0.734
2020-04-03 04:08,0.734
2020-04-03 04:09,0.737
2020-04-03 04:10,0.736
2020-04-03 04:11,0.739
2020-04-03 04:12,0.742
2020-04-03 04:13,0.741
2020-04-03 04:14,0.743
2020-04-03 04:15,0.747
2020-04-03 04:16,0.751
2020-04-03 04:17,0.749
2020-04-03 04:18,0.749
2020-04-03 04:19,0.755
2020-04-03 04:20,0.758
2020-04-03 04:21,0.759
2020-04-03 04:22,0.763
2020-04-03 04:23,0.761
2020-04-03 04:24,0.764
2020-04-03 04:25,0.767
2020-04-03 04:26,0.770
2020-04-03 04:27,0.770
2020-04-03 04:28,0.775
2020-04-03 04:29,0.777
2020-04-03 04:30,0.778
2020-04-03 04:31,0.784
2020-04-03 04:32,0.786
2020-04-03 04:33,0.790
2020-04-03 04:34,0.795
2020-04-03 04:35,0.799
2020-04-03 04:36,0.799
2020-04-03 04:37,0.806
2020-04-03 04:38,0.810
2020-04-03 04:39,0.813
2020-04-03 04:40,0.819
2020-04-03 04:41,0.823
2020-04-03 04:42,0.827
2020-04-03 04:43,0.831
2020-04-03 04:44,0.838
2020-04-03 04:45,0.842
2020-04-03 04:46,0.848
2020-04-03 04:47,0.852
2020-04-03 04:48,0.857
2020-04-03 04:49,0.862
2020-04-03 04:50,0.869
2020-04-03 04:51,0.873
2020-04-03 04:52,0.878
2020-04-03 04:53,0.882
2020-04-03 04:54,0.883
2020-04-03 04:55,0.892
2020-04-03 04:56,0.893
2020-04-03 04:57,0.902
2020-04-03 04:58,0.902
2020-04-03 04:59,0.908
2020-04-03 05:00,0.912
2020-04-03 05:01,0.916
2020-04-03 05:02,0.919
2020-04-03 05:03,0.924
2020-04-03 05:04,0.926
2020-04-03 05:05,0.930
2020-04-03 05:06,0.933
2020-04-03 05:07,0.940
2020-04-03 05:08,0.943
2020-04-03 05:09,0.948
2020-04-03 05:10,0.951
2020-04-03 05:11,0.957
2020-04-03 05:12,0.960
2020-04-03 05:13,0.968
2020-04-03 05:14,0.972
2020-04-03 05:15,0.977
2020-04-03 05:16,0.979
2020-04-03 05:17,0.985
2020-04-03 05:18,0.992
2020-04-03 05:19,0.996
2020-04-03 05:20,1.001
2020-04-03 05:21,1.008
2020-04-03 05:22,1.011
2020-04-03 05:23,1.017
2020-04-03 05:24,1.023
2020-04-03 05:25,1.025
2020-04-03 05:26,1.032
2020-04-03 05:27,1.035
2020-04-03 05:28,1.040
2020-04-03 05:29,1.043
2020-04-03 05:30,1.046
2020-04-03 05:31,1.050
2020-04-03 05:32,1.050
2020-04-03 05:33,1.058
2020-04-03 05:34,1.062
2020-04-03 05:35,1.063
2020-04-03 05:36,1.067
2020-04-03 05:37,1.074
2020-04-03 05:38,1.077
2020-04-03 05:39,1.082
2020-04-03 05:40,1.087
2020-04-03 05:41,1.091
2020-04-03 05:42,1.099
2020-04-03 05:43,1.104
2020-04-03 05:44,1.111
2020-04-03 05:45,1.114
2020-04-03 05:46,1.121
2020-04-03 05:47,1.129
2020-04-03 05:48,1.134
2020-04-03 05:49,1.142
2020-04-03 05:50,1.147
2020-04-03 05:51,1.154
2020-04-03 05:52,1.161
2020-04-03 05:53,1.168
2020-04-03 05:54,1.172
2020-04-03 05:55,1.178
2020-04-03 05:56,1.182
2020-04-03 05:57,1.187
2020-04-03 05:58,1.194
2020-04-03 05:59,1.199
2020-04-03 06:00,1.206
2020-04-03 06:01,1.210
2020-04-03 06:02,1.213
2020-04-03 06:03,1.222
2020-04-03 06:04,1.225
2020-04-03 06:05,1.230
2020-04-03 06:06,1.235
2020-04-03 06:07,1.241
2020-04-03 06:08,1.246
2020-04-03 06:09,1.253
2020-04-03 06:10,1.259
2020-04-03 06:11,1.264
2020-04-03 06:12,1.268
2020-04-03 06:13,1.274
2020-04-03 06:14,1.279
2020-04-03 06:15,1.282
2020-04-03 06:16,1.289
2020-04-03 06:17,
2020-04-03 06:18,1.297
2020-04-03 06:19,1.300
2020-04-03 06:20,1.304
2020-04-03 06:21,1.311
2020-04-03 06:22,1.315
2020-04-03 06:23,1.321
2020-04-03 06:24,1.330
2020-04-03 06:25,1.335
2020-04-03 06:26,1.340
2020-04-03 06:27,1.346
2020-04-03 06:28,1.351
2020-04-03 06:29,1.360
2020-04-03 06:30,1.369
2020-04-03 06:31,1.377
2020-04-03 06:32,1.385
2020-04-03 06:33,1.391
2020-04-03 06:34,1.404
2020-04-03 06:35,1.408
2020-04-03 06:36,1.417
2020-04-03 06:37,1.424
2020-04-03 06:38,1.433
2020-04-03 06:39,1.440
2020-04-03 06:40,1.451
2020-04-03 06:41,1.457
2020-04-03 06:42,1.462
2020-04-03 06:43,1.469
2020-04-03 06:44,1.475
2020-04-03 06:45,1.483
2020-04-03 06:46,1.488
2020-04-03 06:47,1.495
2020-04-03 06:48,1.502
2020-04-03 06:49,1.509
2020-04-03 06:50,1.512
2020-04-03 06:51,1.516
2020-04-03 06:52,1.525
2020-04-03 06:53,1.529
2020-04-03 06:54,1.535
2020-04-03 06:55,1.540
2020-04-03 06:56,1.547
2020-04-03 06:57,1.551
2020-04-03 06:58,1.556
2020-04-03 06:59,1.560
2020-04-03 07:00,1.567
2020-04-03 07:01,1.571
2020-04-03 07:02,1.576
2020-04-03 07:03,1.583
2020-04-03 07:04,1.587
2020-04-03 07:05,1.593
2020-04-03 07:06,1.595
2020-04-03 07:07,1.601
2020-04-03 07:08,1.604
2020-04-03 07:09,1.608
2020-04-03 07:10,1.612
2020-04-03 07:11,1.617
2020-04-03 07:12,1.623
2020-04-03 07:13,1.625
2020-04-03 07:14,1.631
2020-04-03 07:15,1.635
2020-04-03 07:16,1.640
2020-04-03 07:17,1.646
2020-04-03 07:18,1.648
2020-04-03 07:19,1.653
2020-04-03 07:20,1.661
2020-04-03 07:21,1.662
2020-04-03 07:22,1.670
2020-04-03 07:23,1.673
2020-04-03 07:24,1.677
2020-04-03 07:25,1.684
2020-04-03 07:26,1.689
2020-04-03 07:27,1.689
2020-04-03 07:28,1.692
2020-04-03 07:29,1.694
2020-04-03 07:30,1.700
2020-04-03 07:31,1.702
2020-04-03 07:32,1.703
2020-04-03 07:33,1.706
2020-04-03 07:34,1.708
2020-04-03 07:35,1.712
2020-04-03 07:36,1.712
2020-04-03 07:37,1.713
2020-04-03 07:38,1.715
2020-04-03 07:39,1.718
2020-04-03 07:40,1.720
2020-04-03 07:41,1.721
2020-04-03 07:42,1.722
2020-04-03 07:43,1.725
2020-04-03 07:44,1.726
2020-04-03 07:45,1.727
2020-04-03 07:46,1.727
2020-04-03 07:47,1.731
2020-04-03 07:48,1.732
2020-04-03 07:49,1.733
2020-04-03 07:50,1.734
2020-04-03 07:51,1.737
2020-04-03 07:52,1.737
2020-04-03 07:53,1.735
2020-04-03 07:54,1.739
2020-04-03 07:55,1.740
2020-04-03 07:56,1.743
2020-04-03 07:57,1.744
2020-04-03 07:58,1.746
2020-04-03 07:59,1.746
2020-04-03 08:00,1.745
2020-04-03 08:01,1.746
2020-04-03 08:02,1.748
2020-04-03 08:03,1.749
2020-04-03 08:04,1.748
2020-04-03 08:05,1.748
2020-04-03 08:06,1.748
2020-04-03 08:07,1.751
2020-04-03 08:08,1.749
2020-04-03 08:09,1.749
2020-04-03 08:10,1.750
2020-04-03 08:11,1.749
2020-04-03 08:12,1.753
2020-04-03 08:13,1.750
2020-04-03 08:14,1.746
2020-04-03 08:15,1.749
2020-04-03 08:16,1.750
2020-04-03 08:17,1.747
2020-04-03 08:18,1.745
2020-04-03 08:19,1.747
2020-04-03 08:20,1.749
2020-04-03 08:21,1.746
2020-04-03 08:22,1.745
2020-04-03 08:23,1.748
2020-04-03 08:24,1.743
2020-04-03 08:25,1.743
2020-04-03 08:26,1.742
2020-04-03 08:27,1.742
2020-04-03 08:28,1.744
2020-04-03 08:29,1.740
2020-04-03 08:30,1.739
2020-04-03 08:31,1.736
2020-04-03 08:32,1.733
2020-04-03 08:33,1.732
2020-04-03 08:34,1.729
2020-04-03 08:35,1.728
2020-04-03 08:36,1.724
2020-04-03 08:37,1.723
2020-04-03 08:38,1.717
2020-04-03 08:39,1.714
2020-04-03 08:40,1.712
2020-04-03 08:41,1.707
2020-04-03 08:42,1.704
2020-04-03 08:43,1.699
2020-04-03 08:44,1.698
2020-04-03 08:45,1.695
2020-04-03 08:46,1.694
2020-04-03 08:47,1.691
2020-04-03 08:48,1.687
2020-04-03 08:49,1.682
2020-04-03 08:50,1.681
2020-04-03 08:51,1.676
2020-04-03 08:52,1.675
2020-04-03 08:53,1.671
2020-04-03 08:54,1.669
2020-04-03 08:55,1.668
2020-04-03 08:56,1.664
2020-04-03 08:57,1.664
2020-04-03 08:58,1.659
2020-04-03 08:59,1.657
2020-04-03 09:00,1.652
2020-04-03 09:01,1.648
2020-04-03 09:02,1.646
2020-04-03 09:03,1.644
2020-04-03 09:04,1.642
2020-04-03 09:05,1.637
2020-04-03 09:06,1.634
2020-04-03 09:07,1.633
2020-04-03 09:08,1.626
2020-04-03 09:09,1.625
2020-04-03 09:10,1.621
2020-04-03 09:11,1.619
2020-04-03 09:12,1.617
2020-04-03 09:13,1.611
2020-04-03 09:14,1.605
2020-04-03 09:15,1.603
2020-04-03 09:16,1.600
2020-04-03 09:17,1.598
2020-04-03 09:18,1.592
2020-04-03 09:19,1.587
2020-04-03 09:20,1.580
2020-04-03 09:21,1.576
2020-04-03 09:22,1.571
2020-04-03 09:23,1.565
2020-04-03 09:24,1.560
2020-04-03 09:25,1.553
2020-04-03 09:26,1.548
2020-04-03 09:27,1.544
2020-04-03 09:28,1.537
2020-04-03 09:29,1.532
2020-04-03 09:30,1.523
2020-04-03 09:31,1.519
2020-04-03 09:32,1.514
2020-04-03 09:33,1.508
2020-04-03 09:34,1.501
2020-04-03 09:35,1.505
2020-04-03 09:36,1.496
2020-04-03 09:37,1.495
2020-04-03 09:38,1.487
2020-04-03 09:39,1.485
2020-04-03 09:40,1.482
2020-04-03 09:41,1.480
2020-04-03 09:42,1.473
2020-04-03 09:43,1.468
2020-04-03 09:44,1.466
2020-04-03 09:45,1.463
2020-04-03 09:46,1.462
2020-04-03 09:47,1.459
2020-04-03 09:48,1.455
2020-04-03 09:49,1.455
2020-04-03 09:50,1.450
2020-04-03 09:51,1.444
2020-04-03 09:52,1.441
2020-04-03 09:53,1.437
2020-04-03 09:54,1.430
2020-04-03 09:55,1.426
2020-04-03 09:56,1.422
2020-04-03 09:57,1.420
2020-04-03 09:58,1.417
2020-04-03 09:59,1.412
2020-04-03 10:00,1.410
2020-04-03 10:01,1.405
2020-04-03 10:02,1.398
2020-04-03 10:03,1.395
2020-04-03 10:04,1.388
2020-04-03 10:05,1.381
2020-04-03 10:06,1.379
2020-04-03 10:07,1.374
2020-04-03 10:08,1.371
2020-04-03 10:09,1.369
2020-04-03 10:10,1.362
2020-04-03 10:11,1.359
2020-04-03 10:12,1.353
2020-04-03 10:13,1.347
2020-04-03 10:14,1.344
2020-04-03 10:15,1.338
2020-04-03 10:16,1.334
2020-04-03 10:17,1.328
2020-04-03 10:18,1.326
2020-04-03 10:19,1.318
2020-04-03 10:20,1.312
2020-04-03 10:21,1.311
2020-04-03 10:22,1.306
2020-04-03 10:23,1.305
2020-04-03 10:24,1.302
2020-04-03 10:25,1.297
2020-04-03 10:26,1.291
2020-04-03 10:27,1.288
2020-04-03 10:28,1.283
2020-04-03 10:29,1.284
2020-04-03 10:30,1.280
2020-04-03 10:31,1.278
2020-04-03 10:32,1.276
2020-04-03 10:33,1.274
2020-04-03 10:34,1.271
2020-04-03 10:35,1.268
2020-04-03 10:36,1.262
2020-04-03 10:37,1.259
2020-04-03 10:38,1.255
2020-04-03 10:39,1.254
2020-04-03 10:40,1.250
2020-04-03 10:41,1.243
2020-04-03 10:42,1.243
2020-04-03 10:43,1.239
2020-04-03 10:44,1.237
2020-04-03 10:45,1.232
2020-04-03 10:46,1.227
2020-04-03 10:47,1.219
2020-04-03 10:48,1.214
2020-04-03 10:49,1.214
2020-04-03 10:50,1.209
2020-04-03 10:51,1.203
2020-04-03 10:52,1.202
2020-04-03 10:53,1.198
2020-04-03 10:54,1.198
2020-04-03 10:55,1.190
2020-04-03 10:56,1.187
2020-04-03 10:57,1.189
2020-04-03 10:58,1.186
2020-04-03 10:59,1.182
2020-04-03 11:00,1.176
2020-04-03 11:01,1.173
2020-04-03 11:02,1.172
2020-04-03 11:03,1.169
2020-04-03 11:04,1.161
2020-04-03 11:05,1.161
2020-04-03 11:06,1.160
2020-04-03 11:07,1.155
2020-04-03 11:08,1.150
2020-04-03 11:09,1.153
2020-04-03 11:10,1.150
2020-04-03 11:11,1.145
2020-04-03 11:12,1.141
2020-04-03 11:13,1.138
2020-04-03 11:14,1.138
2020-04-03 11:15,1.135
2020-04-03 11:16,1.132
2020-04-03 11:17,1.129
2020-04-03 11:18,1.125
2020-04-03 11:19,1.121
2020-04-03 11:20,1.116
2020-04-03 11:21,1.116
2020-04-03 11:22,1.113
2020-04-03 11:23,1.107
2020-04-03 11:24,1.106
2020-04-03 11:25,1.104
2020-04-03 11:26,1.098
2020-04-03 11:27,1.094
2020-04-03 11:28,1.090
2020-04-03 11:29,1.088
2020-04-03 11:30,1.085
2020-04-03 11:31,1.079
2020-04-03 11:32,1.075
2020-04-03 11:33,1.072
2020-04-03 11:34,1.067
2020-04-03 11:35,1.064
2020-04-03 11:36,1.055
2020-04-03 11:37,1.050
2020-04-03 11:38,1.050
2020-04-03 11:39,1.043
2020-04-03 11:40,1.037
2020-04-03 11:41,1.033
2020-04-03 11:42,1.030
2020-04-03 11:43,1.025
2020-04-03 11:44,1.022
2020-04-03 11:45,1.014
2020-04-03 11:46,1.013
2020-04-03 11:47,1.010
2020-04-03 11:48,1.005
2020-04-03 11:49,1.004
2020-04-03 11:50,0.999
2020-04-03 11:51,0.997
2020-04-03 11:52,0.991
2020-04-03 11:53,0.989
2020-04-03 11:54,0.985
2020-04-03 11:55,0.984
2020-04-03 11:56,0.976
2020-04-03 11:57,0.973
2020-04-03 11:58,0.972
2020-04-03 11:59,0.966
2020-04-03 12:00,0.964
2020-04-03 12:01,0.959
2020-04-03 12:02,0.955
2020-04-03 12:03,0.951
2020-04-03 12:04,0.946
2020-04-03 12:05,0.944
2020-04-03 12:06,0.939
2020-04-03 12:07,0.932
2020-04-03 12:08,0.930
2020-04-03 12:09,0.927
2020-04-03 12:10,0.921
2020-04-03 12:11,0.916
2020-04-03 12:12,0.913
2020-04-03 12:13,0.911
2020-04-03 12:14,0.903
2020-04-03 12:15,0.899
2020-04-03 12:16,0.896
2020-04-03 12:17,0.892
2020-04-03 12:18,0.886
2020-04-03 12:19,0.886
2020-04-03 12:20,0.883
2020-04-03 12:21,0.879
2020-04-03 12:22,0.874
2020-04-03 12:23,0.873
2020-04-03 12:24,0.869
2020-04-03 12:25,0.869
2020-04-03 12:26,0.864
2020-04-03 12:27,0.859
2020-04-03 12:28,0.858
2020-04-03 12:29,0.856
2020-04-03 12:30,0.852
2020-04-03 12:31,0.850
2020-04-03 12:32,0.848
2020-04-03 12:33,0.845
2020-04-03 12:34,0.842
2020-04-03 12:35,0.841
2020-04-03 12:36,0.840
2020-04-03 12:37,0.835
2020-04-03 12:38,0.834
2020-04-03 12:39,0.829
2020-04-03 12:40,0.827
2020-04-03 12:41,0.825
2020-04-03 12:42,0.822
2020-04-03 12:43,0.822
2020-04-03 12:44,0.819
2020-04-03 12:45,0.820
2020-04-03 12:46,0.818
2020-04-03 12:47,0.816
2020-04-03 12:48,0.813
2020-04-03 12:49,0.811
2020-04-03 12:50,0.813
2020-04-03 12:51,0.809
2020-04-03 12:52,0.809
2020-04-03 12:53,0.808
2020-04-03 12:54,0.807
2020-04-03 12:55,0.808
2020-04-03 12:56,0.809
2020-04-03 12:57,0.813
2020-04-03 12:58,0.808
2020-04-03 12:59,0.811
2020-04-03 13:00,0.812
2020-04-03 13:01,0.813
2020-04-03 13:02,0.812
2020-04-03 13:03,0.815
2020-04-03 13:04,0.813
2020-04-03 13:05,0.814
2020-04-03 13:06,0.816
2020-04-03 13:07,0.816
2020-04-03 13:08,0.816
2020-04-03 13:09,0.816
2020-04-03 13:10,0.816
2020-04-03 13:11,0.816
2020-04-03 13:12,0.815
2020-04-03 13:13,0.814
2020-04-03 13:14,0.814
2020-04-03 13:15,0.812
2020-04-03 13:16,0.812
2020-04-03 13:17,0.814
2020-04-03 13:18,0.812
2020-04-03 13:19,0.813
2020-04-03 13:20,0.809
2020-04-03 13:21,0.808
2020-04-03 13:22,0.808
2020-04-03 13:23,0.809
2020-04-03 13:24,0.808
2020-04-03 13:25,0.806
2020-04-03 13:26,0.806
2020-04-03 13:27,0.806
2020-04-03 13:28,0.806
2020-04-03 13:29,0.806
2020-04-03 13:30,0.806
2020-04-03 13:31,0.801
2020-04-03 13:32,0.802
2020-04-03 13:33,0.803
2020-04-03 13:34,0.800
2020-04-03 13:35,0.801
2020-04-03 13:36,0.800
2020-04-03 13:37,0.802
2020-04-03 13:38,0.800
2020-04-03 13:39,0.801
2020-04-03 13:40,0.800
2020-04-03 13:41,0.802
2020-04-03 13:42,0.800
2020-04-03 13:43,0.800
2020-04-03 13:44,0.798
2020-04-03 13:45,0.805
2020-04-03 13:46,0.805
2020-04-03 13:47,0.803
2020-04-03 13:48,0.804
2020-04-03 13:49,0.805
2020-04-03 13:50,0.809
2020-04-03 13:51,0.804
2020-04-03 13:52,0.807
2020-04-03 13:53,0.808
2020-04-03 13:54,0.807
2020-04-03 13:55,0.806
2020-04-03 13:56,0.807
2020-04-03 13:57,0.811
2020-04-03 13:58,0.808
2020-04-03 13:59,0.809
2020-04-03 14:00,0.803
2020-04-03 14:01,0.804
2020-04-03 14:02,0.804
2020-04-03 14:03,0.804
2020-04-03 14:04,0.798
2020-04-03 14:05,0.799
2020-04-03 14:06,0.797
2020-04-03 14:07,0.796
2020-04-03 14:08,0.794
2020-04-03 14:09,0.790
2020-04-03 14:10,0.790
2020-04-03 14:11,0.786
2020-04-03 14:12,0.786
2020-04-03 14:13,0.783
2020-04-03 14:14,0.784
2020-04-03 14:15,0.786
2020-04-03 14:16,0.779
